area_id,area_name,latitude,longitude,parameter_id,parameter_description,datetime,value_type,value_text
501281,Jombang,-7.55994,112.25719,ws,Wind speed,202406290000,,18.52
501281,Jombang,-7.55994,112.25719,ws,Wind speed,202406290000,,5.14444444
501281,Jombang,-7.55994,112.25719,ws,Wind speed,202406290600,,15
501281,Jombang,-7.55994,112.25719,ws,Wind speed,202406290600,,17.26169175
501281,Jombang,-7.55994,112.25719,ws,Wind speed,202406290600,,27.78
501281,Jombang,-7.55994,112.25719,ws,Wind speed,202406290600,,7.71666666
501281,Jombang,-7.55994,112.25719,ws,Wind speed,202406291200,,10
501281,Jombang,-7.55994,112.25719,ws,Wind speed,202406291200,,11.5077945
501281,Jombang,-7.55994,112.25719,ws,Wind speed,202406291200,,18.52
501281,Jombang,-7.55994,112.25719,ws,Wind speed,202406291200,,5.14444444
501281,Jombang,-7.55994,112.25719,ws,Wind speed,202406291800,,5
501281,Jombang,-7.55994,112.25719,ws,Wind speed,202406291800,,5.75389725
501281,Jombang,-7.55994,112.25719,ws,Wind speed,202406291800,,9.26
501281,Jombang,-7.55994,112.25719,ws,Wind speed,202406291800,,2.57222222
5002271,Kabupaten Blitar,-8.129929,112.252808,hu,Humidity,202406270000,,95
5002271,Kabupaten Blitar,-8.129929,112.252808,hu,Humidity,202406270600,,70
5002271,Kabupaten Blitar,-8.129929,112.252808,hu,Humidity,202406271200,,90
5002271,Kabupaten Blitar,-8.129929,112.252808,hu,Humidity,202406271800,,95
5002271,Kabupaten Blitar,-8.129929,112.252808,hu,Humidity,202406280000,,80
5002271,Kabupaten Blitar,-8.129929,112.252808,hu,Humidity,202406280600,,60
5002271,Kabupaten Blitar,-8.129929,112.252808,hu,Humidity,202406281200,,85
5002271,Kabupaten Blitar,-8.129929,112.252808,hu,Humidity,202406281800,,90
5002271,Kabupaten Blitar,-8.129929,112.252808,hu,Humidity,202406290000,,85
5002271,Kabupaten Blitar,-8.129929,112.252808,hu,Humidity,202406290600,,65
5002271,Kabupaten Blitar,-8.129929,112.252808,hu,Humidity,202406291200,,80
5002271,Kabupaten Blitar,-8.129929,112.252808,hu,Humidity,202406291800,,95
5002271,Kabupaten Blitar,-8.129929,112.252808,humax,Max humidity,202406271200,,95
5002271,Kabupaten Blitar,-8.129929,112.252808,humax,Max humidity,202406281200,,95
5002271,Kabupaten Blitar,-8.129929,112.252808,humax,Max humidity,202406291200,,95
5002271,Kabupaten Blitar,-8.129929,112.252808,tmax,Max temperature,202406271200,,31
5002271,Kabupaten Blitar,-8.129929,112.252808,tmax,Max temperature,202406271200,,87.8
5002271,Kabupaten Blitar,-8.129929,112.252808,tmax,Max temperature,202406281200,,32
5002271,Kabupaten Blitar,-8.129929,112.252808,tmax,Max temperature,202406281200,,89.6
5002271,Kabupaten Blitar,-8.129929,112.252808,tmax,Max temperature,202406291200,,31
5002271,Kabupaten Blitar,-8.129929,112.252808,tmax,Max temperature,202406291200,,87.8
5002271,Kabupaten Blitar,-8.129929,112.252808,humin,Min humidity,202406271200,,70
5002271,Kabupaten Blitar,-8.129929,112.252808,humin,Min humidity,202406281200,,60
5002271,Kabupaten Blitar,-8.129929,112.252808,humin,Min humidity,202406291200,,65
5002271,Kabupaten Blitar,-8.129929,112.252808,tmin,Min temperature,202406271200,,22
5002271,Kabupaten Blitar,-8.129929,112.252808,tmin,Min temperature,202406271200,,71.6
5002271,Kabupaten Blitar,-8.129929,112.252808,tmin,Min temperature,202406281200,,22
5002271,Kabupaten Blitar,-8.129929,112.252808,tmin,Min temperature,202406281200,,71.6
5002271,Kabupaten Blitar,-8.129929,112.252808,tmin,Min temperature,202406291200,,21
5002271,Kabupaten Blitar,-8.129929,112.252808,tmin,Min temperature,202406291200,,69.8
5002271,Kabupaten Blitar,-8.129929,112.252808,t,Temperature,202406270000,,25
5002271,Kabupaten Blitar,-8.129929,112.252808,t,Temperature,202406270000,,77
5002271,Kabupaten Blitar,-8.129929,112.252808,t,Temperature,202406270600,,31
5002271,Kabupaten Blitar,-8.129929,112.252808,t,Temperature,202406270600,,87.8
5002271,Kabupaten Blitar,-8.129929,112.252808,t,Temperature,202406271200,,25
5002271,Kabupaten Blitar,-8.129929,112.252808,t,Temperature,202406271200,,77
5002271,Kabupaten Blitar,-8.129929,112.252808,t,Temperature,202406271800,,23
5002271,Kabupaten Blitar,-8.129929,112.252808,t,Temperature,202406271800,,73.4
5002271,Kabupaten Blitar,-8.129929,112.252808,t,Temperature,202406280000,,24
5002271,Kabupaten Blitar,-8.129929,112.252808,t,Temperature,202406280000,,75.2
5002271,Kabupaten Blitar,-8.129929,112.252808,t,Temperature,202406280600,,32
5002271,Kabupaten Blitar,-8.129929,112.252808,t,Temperature,202406280600,,89.6
5002271,Kabupaten Blitar,-8.129929,112.252808,t,Temperature,202406281200,,25
5002271,Kabupaten Blitar,-8.129929,112.252808,t,Temperature,202406281200,,77
5002271,Kabupaten Blitar,-8.129929,112.252808,t,Temperature,202406281800,,21
5002271,Kabupaten Blitar,-8.129929,112.252808,t,Temperature,202406281800,,69.8
5002271,Kabupaten Blitar,-8.129929,112.252808,t,Temperature,202406290000,,24
5002271,Kabupaten Blitar,-8.129929,112.252808,t,Temperature,202406290000,,75.2
5002271,Kabupaten Blitar,-8.129929,112.252808,t,Temperature,202406290600,,31
5002271,Kabupaten Blitar,-8.129929,112.252808,t,Temperature,202406290600,,87.8
5002271,Kabupaten Blitar,-8.129929,112.252808,t,Temperature,202406291200,,25
5002271,Kabupaten Blitar,-8.129929,112.252808,t,Temperature,202406291200,,77
5002271,Kabupaten Blitar,-8.129929,112.252808,t,Temperature,202406291800,,23
5002271,Kabupaten Blitar,-8.129929,112.252808,t,Temperature,202406291800,,73.4
5002271,Kabupaten Blitar,-8.129929,112.252808,weather,Weather,202406270000,,3
5002271,Kabupaten Blitar,-8.129929,112.252808,weather,Weather,202406270600,,3
5002271,Kabupaten Blitar,-8.129929,112.252808,weather,Weather,202406271200,,3
5002271,Kabupaten Blitar,-8.129929,112.252808,weather,Weather,202406271800,,1
5002271,Kabupaten Blitar,-8.129929,112.252808,weather,Weather,202406280000,,45
5002271,Kabupaten Blitar,-8.129929,112.252808,weather,Weather,202406280600,,60
5002271,Kabupaten Blitar,-8.129929,112.252808,weather,Weather,202406281200,,1
5002271,Kabupaten Blitar,-8.129929,112.252808,weather,Weather,202406281800,,45
5002271,Kabupaten Blitar,-8.129929,112.252808,weather,Weather,202406290000,,45
5002271,Kabupaten Blitar,-8.129929,112.252808,weather,Weather,202406290600,,3
5002271,Kabupaten Blitar,-8.129929,112.252808,weather,Weather,202406291200,,3
5002271,Kabupaten Blitar,-8.129929,112.252808,weather,Weather,202406291800,,3
5002271,Kabupaten Blitar,-8.129929,112.252808,wd,Wind direction,202406270000,,0
5002271,Kabupaten Blitar,-8.129929,112.252808,wd,Wind direction,202406270000,,VARIABLE
5002271,Kabupaten Blitar,-8.129929,112.252808,wd,Wind direction,202406270000,,000
5002271,Kabupaten Blitar,-8.129929,112.252808,wd,Wind direction,202406270600,,112.5
5002271,Kabupaten Blitar,-8.129929,112.252808,wd,Wind direction,202406270600,,ESE
5002271,Kabupaten Blitar,-8.129929,112.252808,wd,Wind direction,202406270600,,11230
5002271,Kabupaten Blitar,-8.129929,112.252808,wd,Wind direction,202406271200,,157.5
5002271,Kabupaten Blitar,-8.129929,112.252808,wd,Wind direction,202406271200,,SSE
5002271,Kabupaten Blitar,-8.129929,112.252808,wd,Wind direction,202406271200,,15730
5002271,Kabupaten Blitar,-8.129929,112.252808,wd,Wind direction,202406271800,,135
5002271,Kabupaten Blitar,-8.129929,112.252808,wd,Wind direction,202406271800,,SE
5002271,Kabupaten Blitar,-8.129929,112.252808,wd,Wind direction,202406271800,,13500
5002271,Kabupaten Blitar,-8.129929,112.252808,wd,Wind direction,202406280000,,90
5002271,Kabupaten Blitar,-8.129929,112.252808,wd,Wind direction,202406280000,,E
5002271,Kabupaten Blitar,-8.129929,112.252808,wd,Wind direction,202406280000,,9000
5002271,Kabupaten Blitar,-8.129929,112.252808,wd,Wind direction,202406280600,,112.5
5002271,Kabupaten Blitar,-8.129929,112.252808,wd,Wind direction,202406280600,,ESE
5002271,Kabupaten Blitar,-8.129929,112.252808,wd,Wind direction,202406280600,,11230
5002271,Kabupaten Blitar,-8.129929,112.252808,wd,Wind direction,202406281200,,112.5
5002271,Kabupaten Blitar,-8.129929,112.252808,wd,Wind direction,202406281200,,ESE
5002271,Kabupaten Blitar,-8.129929,112.252808,wd,Wind direction,202406281200,,11230
5002271,Kabupaten Blitar,-8.129929,112.252808,wd,Wind direction,202406281800,,112.5
5002271,Kabupaten Blitar,-8.129929,112.252808,wd,Wind direction,202406281800,,ESE
5002271,Kabupaten Blitar,-8.129929,112.252808,wd,Wind direction,202406281800,,11230
5002271,Kabupaten Blitar,-8.129929,112.252808,wd,Wind direction,202406290000,,112.5
5002271,Kabupaten Blitar,-8.129929,112.252808,wd,Wind direction,202406290000,,ESE
5002271,Kabupaten Blitar,-8.129929,112.252808,wd,Wind direction,202406290000,,11230
5002271,Kabupaten Blitar,-8.129929,112.252808,wd,Wind direction,202406290600,,112.5
5002271,Kabupaten Blitar,-8.129929,112.252808,wd,Wind direction,202406290600,,ESE
5002271,Kabupaten Blitar,-8.129929,112.252808,wd,Wind direction,202406290600,,11230
5002271,Kabupaten Blitar,-8.129929,112.252808,wd,Wind direction,202406291200,,112.5
5002271,Kabupaten Blitar,-8.129929,112.252808,wd,Wind direction,202406291200,,ESE
5002271,Kabupaten Blitar,-8.129929,112.252808,wd,Wind direction,202406291200,,11230
5002271,Kabupaten Blitar,-8.129929,112.252808,wd,Wind direction,202406291800,,135
5002271,Kabupaten Blitar,-8.129929,112.252808,wd,Wind direction,202406291800,,SE
5002271,Kabupaten Blitar,-8.129929,112.252808,wd,Wind direction,202406291800,,13500
5002271,Kabupaten Blitar,-8.129929,112.252808,ws,Wind speed,202406270000,,0
5002271,Kabupaten Blitar,-8.129929,112.252808,ws,Wind speed,202406270000,,0
5002271,Kabupaten Blitar,-8.129929,112.252808,ws,Wind speed,202406270000,,0
5002271,Kabupaten Blitar,-8.129929,112.252808,ws,Wind speed,202406270000,,0
5002271,Kabupaten Blitar,-8.129929,112.252808,ws,Wind speed,202406270600,,10
5002271,Kabupaten Blitar,-8.129929,112.252808,ws,Wind speed,202406270600,,11.5077945
5002271,Kabupaten Blitar,-8.129929,112.252808,ws,Wind speed,202406270600,,18.52
5002271,Kabupaten Blitar,-8.129929,112.252808,ws,Wind speed,202406270600,,5.14444444
5002271,Kabupaten Blitar,-8.129929,112.252808,ws,Wind speed,202406271200,,5
5002271,Kabupaten Blitar,-8.129929,112.252808,ws,Wind speed,202406271200,,5.75389725
5002271,Kabupaten Blitar,-8.129929,112.252808,ws,Wind speed,202406271200,,9.26
5002271,Kabupaten Blitar,-8.129929,112.252808,ws,Wind speed,202406271200,,2.57222222
5002271,Kabupaten Blitar,-8.129929,112.252808,ws,Wind speed,202406271800,,5
5002271,Kabupaten Blitar,-8.129929,112.252808,ws,Wind speed,202406271800,,5.75389725
5002271,Kabupaten Blitar,-8.129929,112.252808,ws,Wind speed,202406271800,,9.26
5002271,Kabupaten Blitar,-8.129929,112.252808,ws,Wind speed,202406271800,,2.57222222
5002271,Kabupaten Blitar,-8.129929,112.252808,ws,Wind speed,202406280000,,10
5002271,Kabupaten Blitar,-8.129929,112.252808,ws,Wind speed,202406280000,,11.5077945
5002271,Kabupaten Blitar,-8.129929,112.252808,ws,Wind speed,202406280000,,18.52
5002271,Kabupaten Blitar,-8.129929,112.252808,ws,Wind speed,202406280000,,5.14444444
5002271,Kabupaten Blitar,-8.129929,112.252808,ws,Wind speed,202406280600,,15
5002271,Kabupaten Blitar,-8.129929,112.252808,ws,Wind speed,202406280600,,17.26169175
5002271,Kabupaten Blitar,-8.129929,112.252808,ws,Wind speed,202406280600,,27.78
5002271,Kabupaten Blitar,-8.129929,112.252808,ws,Wind speed,202406280600,,7.71666666
5002271,Kabupaten Blitar,-8.129929,112.252808,ws,Wind speed,202406281200,,10
5002271,Kabupaten Blitar,-8.129929,112.252808,ws,Wind speed,202406281200,,11.5077945
5002271,Kabupaten Blitar,-8.129929,112.252808,ws,Wind speed,202406281200,,18.52
5002271,Kabupaten Blitar,-8.129929,112.252808,ws,Wind speed,202406281200,,5.14444444
5002271,Kabupaten Blitar,-8.129929,112.252808,ws,Wind speed,202406281800,,5
5002271,Kabupaten Blitar,-8.129929,112.252808,ws,Wind speed,202406281800,,5.75389725
5002271,Kabupaten Blitar,-8.129929,112.252808,ws,Wind speed,202406281800,,9.26
5002271,Kabupaten Blitar,-8.129929,112.252808,ws,Wind speed,202406281800,,2.57222222
5002271,Kabupaten Blitar,-8.129929,112.252808,ws,Wind speed,202406290000,,10
5002271,Kabupaten Blitar,-8.129929,112.252808,ws,Wind speed,202406290000,,11.5077945
5002271,Kabupaten Blitar,-8.129929,112.252808,ws,Wind speed,202406290000,,18.52
5002271,Kabupaten Blitar,-8.129929,112.252808,ws,Wind speed,202406290000,,5.14444444
5002271,Kabupaten Blitar,-8.129929,112.252808,ws,Wind speed,202406290600,,15
5002271,Kabupaten Blitar,-8.129929,112.252808,ws,Wind speed,202406290600,,17.26169175
5002271,Kabupaten Blitar,-8.129929,112.252808,ws,Wind speed,202406290600,,27.78
5002271,Kabupaten Blitar,-8.129929,112.252808,ws,Wind speed,202406290600,,7.71666666
5002271,Kabupaten Blitar,-8.129929,112.252808,ws,Wind speed,202406291200,,10
5002271,Kabupaten Blitar,-8.129929,112.252808,ws,Wind speed,202406291200,,11.5077945
5002271,Kabupaten Blitar,-8.129929,112.252808,ws,Wind speed,202406291200,,18.52
5002271,Kabupaten Blitar,-8.129929,112.252808,ws,Wind speed,202406291200,,5.14444444
5002271,Kabupaten Blitar,-8.129929,112.252808,ws,Wind speed,202406291800,,5
5002271,Kabupaten Blitar,-8.129929,112.252808,ws,Wind speed,202406291800,,5.75389725
5002271,Kabupaten Blitar,-8.129929,112.252808,ws,Wind speed,202406291800,,9.26
5002271,Kabupaten Blitar,-8.129929,112.252808,ws,Wind speed,202406291800,,2.57222222
5002268,Kabupaten Kediri,-7.806242,112.180023,hu,Humidity,202406270000,,90
5002268,Kabupaten Kediri,-7.806242,112.180023,hu,Humidity,202406270600,,65
5002268,Kabupaten Kediri,-7.806242,112.180023,hu,Humidity,202406271200,,85
5002268,Kabupaten Kediri,-7.806242,112.180023,hu,Humidity,202406271800,,95
5002268,Kabupaten Kediri,-7.806242,112.180023,hu,Humidity,202406280000,,75
5002268,Kabupaten Kediri,-7.806242,112.180023,hu,Humidity,202406280600,,55
5002268,Kabupaten Kediri,-7.806242,112.180023,hu,Humidity,202406281200,,85
5002268,Kabupaten Kediri,-7.806242,112.180023,hu,Humidity,202406281800,,90
5002268,Kabupaten Kediri,-7.806242,112.180023,hu,Humidity,202406290000,,75
5002268,Kabupaten Kediri,-7.806242,112.180023,hu,Humidity,202406290600,,60
5002268,Kabupaten Kediri,-7.806242,112.180023,hu,Humidity,202406291200,,75
5002268,Kabupaten Kediri,-7.806242,112.180023,hu,Humidity,202406291800,,90
5002268,Kabupaten Kediri,-7.806242,112.180023,humax,Max humidity,202406271200,,95
5002268,Kabupaten Kediri,-7.806242,112.180023,humax,Max humidity,202406281200,,95
5002268,Kabupaten Kediri,-7.806242,112.180023,humax,Max humidity,202406291200,,90
5002268,Kabupaten Kediri,-7.806242,112.180023,tmax,Max temperature,202406271200,,30
5002268,Kabupaten Kediri,-7.806242,112.180023,tmax,Max temperature,202406271200,,86
5002268,Kabupaten Kediri,-7.806242,112.180023,tmax,Max temperature,202406281200,,32
5002268,Kabupaten Kediri,-7.806242,112.180023,tmax,Max temperature,202406281200,,89.6
5002268,Kabupaten Kediri,-7.806242,112.180023,tmax,Max temperature,202406291200,,32
5002268,Kabupaten Kediri,-7.806242,112.180023,tmax,Max temperature,202406291200,,89.6
5002268,Kabupaten Kediri,-7.806242,112.180023,humin,Min humidity,202406271200,,65
5002268,Kabupaten Kediri,-7.806242,112.180023,humin,Min humidity,202406281200,,55
5002268,Kabupaten Kediri,-7.806242,112.180023,humin,Min humidity,202406291200,,60
5002268,Kabupaten Kediri,-7.806242,112.180023,tmin,Min temperature,202406271200,,22
5002268,Kabupaten Kediri,-7.806242,112.180023,tmin,Min temperature,202406271200,,71.6
5002268,Kabupaten Kediri,-7.806242,112.180023,tmin,Min temperature,202406281200,,21
5002268,Kabupaten Kediri,-7.806242,112.180023,tmin,Min temperature,202406281200,,69.8
5002268,Kabupaten Kediri,-7.806242,112.180023,tmin,Min temperature,202406291200,,21
5002268,Kabupaten Kediri,-7.806242,112.180023,tmin,Min temperature,202406291200,,69.8
5002268,Kabupaten Kediri,-7.806242,112.180023,t,Temperature,202406270000,,26
5002268,Kabupaten Kediri,-7.806242,112.180023,t,Temperature,202406270000,,78.8
5002268,Kabupaten Kediri,-7.806242,112.180023,t,Temperature,202406270600,,30
5002268,Kabupaten Kediri,-7.806242,112.180023,t,Temperature,202406270600,,86
5002268,Kabupaten Kediri,-7.806242,112.180023,t,Temperature,202406271200,,26
5002268,Kabupaten Kediri,-7.806242,112.180023,t,Temperature,202406271200,,78.8
5002268,Kabupaten Kediri,-7.806242,112.180023,t,Temperature,202406271800,,21
5002268,Kabupaten Kediri,-7.806242,112.180023,t,Temperature,202406271800,,69.8
5002268,Kabupaten Kediri,-7.806242,112.180023,t,Temperature,202406280000,,25
5002268,Kabupaten Kediri,-7.806242,112.180023,t,Temperature,202406280000,,77
5002268,Kabupaten Kediri,-7.806242,112.180023,t,Temperature,202406280600,,32
5002268,Kabupaten Kediri,-7.806242,112.180023,t,Temperature,202406280600,,89.6
5002268,Kabupaten Kediri,-7.806242,112.180023,t,Temperature,202406281200,,26
5002268,Kabupaten Kediri,-7.806242,112.180023,t,Temperature,202406281200,,78.8
5002268,Kabupaten Kediri,-7.806242,112.180023,t,Temperature,202406281800,,21
5002268,Kabupaten Kediri,-7.806242,112.180023,t,Temperature,202406281800,,69.8
5002268,Kabupaten Kediri,-7.806242,112.180023,t,Temperature,202406290000,,25
5002268,Kabupaten Kediri,-7.806242,112.180023,t,Temperature,202406290000,,77
5002268,Kabupaten Kediri,-7.806242,112.180023,t,Temperature,202406290600,,32
5002268,Kabupaten Kediri,-7.806242,112.180023,t,Temperature,202406290600,,89.6
5002268,Kabupaten Kediri,-7.806242,112.180023,t,Temperature,202406291200,,26
5002268,Kabupaten Kediri,-7.806242,112.180023,t,Temperature,202406291200,,78.8
5002268,Kabupaten Kediri,-7.806242,112.180023,t,Temperature,202406291800,,24
5002268,Kabupaten Kediri,-7.806242,112.180023,t,Temperature,202406291800,,75.2
5002268,Kabupaten Kediri,-7.806242,112.180023,weather,Weather,202406270000,,3
5002268,Kabupaten Kediri,-7.806242,112.180023,weather,Weather,202406270600,,3
5002268,Kabupaten Kediri,-7.806242,112.180023,weather,Weather,202406271200,,3
5002268,Kabupaten Kediri,-7.806242,112.180023,weather,Weather,202406271800,,3
5002268,Kabupaten Kediri,-7.806242,112.180023,weather,Weather,202406280000,,3
5002268,Kabupaten Kediri,-7.806242,112.180023,weather,Weather,202406280600,,95
5002268,Kabupaten Kediri,-7.806242,112.180023,weather,Weather,202406281200,,1
5002268,Kabupaten Kediri,-7.806242,112.180023,weather,Weather,202406281800,,1
5002268,Kabupaten Kediri,-7.806242,112.180023,weather,Weather,202406290000,,1
5002268,Kabupaten Kediri,-7.806242,112.180023,weather,Weather,202406290600,,1
5002268,Kabupaten Kediri,-7.806242,112.180023,weather,Weather,202406291200,,3
5002268,Kabupaten Kediri,-7.806242,112.180023,weather,Weather,202406291800,,1
5002268,Kabupaten Kediri,-7.806242,112.180023,wd,Wind direction,202406270000,,0
5002268,Kabupaten Kediri,-7.806242,112.180023,wd,Wind direction,202406270000,,VARIABLE
5002268,Kabupaten Kediri,-7.806242,112.180023,wd,Wind direction,202406270000,,000
5002268,Kabupaten Kediri,-7.806242,112.180023,wd,Wind direction,202406270600,,112.5
5002268,Kabupaten Kediri,-7.806242,112.180023,wd,Wind direction,202406270600,,ESE
5002268,Kabupaten Kediri,-7.806242,112.180023,wd,Wind direction,202406270600,,11230
5002268,Kabupaten Kediri,-7.806242,112.180023,wd,Wind direction,202406271200,,157.5
5002268,Kabupaten Kediri,-7.806242,112.180023,wd,Wind direction,202406271200,,SSE
5002268,Kabupaten Kediri,-7.806242,112.180023,wd,Wind direction,202406271200,,15730
5002268,Kabupaten Kediri,-7.806242,112.180023,wd,Wind direction,202406271800,,135
5002268,Kabupaten Kediri,-7.806242,112.180023,wd,Wind direction,202406271800,,SE
5002268,Kabupaten Kediri,-7.806242,112.180023,wd,Wind direction,202406271800,,13500
5002268,Kabupaten Kediri,-7.806242,112.180023,wd,Wind direction,202406280000,,90
5002268,Kabupaten Kediri,-7.806242,112.180023,wd,Wind direction,202406280000,,E
5002268,Kabupaten Kediri,-7.806242,112.180023,wd,Wind direction,202406280000,,9000
5002268,Kabupaten Kediri,-7.806242,112.180023,wd,Wind direction,202406280600,,112.5
5002268,Kabupaten Kediri,-7.806242,112.180023,wd,Wind direction,202406280600,,ESE
5002268,Kabupaten Kediri,-7.806242,112.180023,wd,Wind direction,202406280600,,11230
5002268,Kabupaten Kediri,-7.806242,112.180023,wd,Wind direction,202406281200,,112.5
5002268,Kabupaten Kediri,-7.806242,112.180023,wd,Wind direction,202406281200,,ESE
5002268,Kabupaten Kediri,-7.806242,112.180023,wd,Wind direction,202406281200,,11230
5002268,Kabupaten Kediri,-7.806242,112.180023,wd,Wind direction,202406281800,,112.5
5002268,Kabupaten Kediri,-7.806242,112.180023,wd,Wind direction,202406281800,,ESE
5002268,Kabupaten Kediri,-7.806242,112.180023,wd,Wind direction,202406281800,,11230
5002268,Kabupaten Kediri,-7.806242,112.180023,wd,Wind direction,202406290000,,112.5
5002268,Kabupaten Kediri,-7.806242,112.180023,wd,Wind direction,202406290000,,ESE
5002268,Kabupaten Kediri,-7.806242,112.180023,wd,Wind direction,202406290000,,11230
5002268,Kabupaten Kediri,-7.806242,112.180023,wd,Wind direction,202406290600,,112.5
5002268,Kabupaten Kediri,-7.806242,112.180023,wd,Wind direction,202406290600,,ESE
5002268,Kabupaten Kediri,-7.806242,112.180023,wd,Wind direction,202406290600,,11230
5002268,Kabupaten Kediri,-7.806242,112.180023,wd,Wind direction,202406291200,,112.5
5002268,Kabupaten Kediri,-7.806242,112.180023,wd,Wind direction,202406291200,,ESE
5002268,Kabupaten Kediri,-7.806242,112.180023,wd,Wind direction,202406291200,,11230
5002268,Kabupaten Kediri,-7.806242,112.180023,wd,Wind direction,202406291800,,202.5
5002268,Kabupaten Kediri,-7.806242,112.180023,wd,Wind direction,202406291800,,SSW
5002268,Kabupaten Kediri,-7.806242,112.180023,wd,Wind direction,202406291800,,20230
5002268,Kabupaten Kediri,-7.806242,112.180023,ws,Wind speed,202406270000,,0
5002268,Kabupaten Kediri,-7.806242,112.180023,ws,Wind speed,202406270000,,0
5002268,Kabupaten Kediri,-7.806242,112.180023,ws,Wind speed,202406270000,,0
5002268,Kabupaten Kediri,-7.806242,112.180023,ws,Wind speed,202406270000,,0
5002268,Kabupaten Kediri,-7.806242,112.180023,ws,Wind speed,202406270600,,10
5002268,Kabupaten Kediri,-7.806242,112.180023,ws,Wind speed,202406270600,,11.5077945
5002268,Kabupaten Kediri,-7.806242,112.180023,ws,Wind speed,202406270600,,18.52
5002268,Kabupaten Kediri,-7.806242,112.180023,ws,Wind speed,202406270600,,5.14444444
5002268,Kabupaten Kediri,-7.806242,112.180023,ws,Wind speed,202406271200,,5
5002268,Kabupaten Kediri,-7.806242,112.180023,ws,Wind speed,202406271200,,5.75389725
5002268,Kabupaten Kediri,-7.806242,112.180023,ws,Wind speed,202406271200,,9.26
5002268,Kabupaten Kediri,-7.806242,112.180023,ws,Wind speed,202406271200,,2.57222222
5002268,Kabupaten Kediri,-7.806242,112.180023,ws,Wind speed,202406271800,,5
5002268,Kabupaten Kediri,-7.806242,112.180023,ws,Wind speed,202406271800,,5.75389725
5002268,Kabupaten Kediri,-7.806242,112.180023,ws,Wind speed,202406271800,,9.26
5002268,Kabupaten Kediri,-7.806242,112.180023,ws,Wind speed,202406271800,,2.57222222
5002268,Kabupaten Kediri,-7.806242,112.180023,ws,Wind speed,202406280000,,10
5002268,Kabupaten Kediri,-7.806242,112.180023,ws,Wind speed,202406280000,,11.5077945
5002268,Kabupaten Kediri,-7.806242,112.180023,ws,Wind speed,202406280000,,18.52
5002268,Kabupaten Kediri,-7.806242,112.180023,ws,Wind speed,202406280000,,5.14444444
5002268,Kabupaten Kediri,-7.806242,112.180023,ws,Wind speed,202406280600,,15
5002268,Kabupaten Kediri,-7.806242,112.180023,ws,Wind speed,202406280600,,17.26169175
5002268,Kabupaten Kediri,-7.806242,112.180023,ws,Wind speed,202406280600,,27.78
5002268,Kabupaten Kediri,-7.806242,112.180023,ws,Wind speed,202406280600,,7.71666666
5002268,Kabupaten Kediri,-7.806242,112.180023,ws,Wind speed,202406281200,,10
5002268,Kabupaten Kediri,-7.806242,112.180023,ws,Wind speed,202406281200,,11.5077945
5002268,Kabupaten Kediri,-7.806242,112.180023,ws,Wind speed,202406281200,,18.52
5002268,Kabupaten Kediri,-7.806242,112.180023,ws,Wind speed,202406281200,,5.14444444
5002268,Kabupaten Kediri,-7.806242,112.180023,ws,Wind speed,202406281800,,5
5002268,Kabupaten Kediri,-7.806242,112.180023,ws,Wind speed,202406281800,,5.75389725
5002268,Kabupaten Kediri,-7.806242,112.180023,ws,Wind speed,202406281800,,9.26
5002268,Kabupaten Kediri,-7.806242,112.180023,ws,Wind speed,202406281800,,2.57222222
5002268,Kabupaten Kediri,-7.806242,112.180023,ws,Wind speed,202406290000,,10
5002268,Kabupaten Kediri,-7.806242,112.180023,ws,Wind speed,202406290000,,11.5077945
5002268,Kabupaten Kediri,-7.806242,112.180023,ws,Wind speed,202406290000,,18.52
5002268,Kabupaten Kediri,-7.806242,112.180023,ws,Wind speed,202406290000,,5.14444444
5002268,Kabupaten Kediri,-7.806242,112.180023,ws,Wind speed,202406290600,,15
5002268,Kabupaten Kediri,-7.806242,112.180023,ws,Wind speed,202406290600,,17.26169175
5002268,Kabupaten Kediri,-7.806242,112.180023,ws,Wind speed,202406290600,,27.78
5002268,Kabupaten Kediri,-7.806242,112.180023,ws,Wind speed,202406290600,,7.71666666
5002268,Kabupaten Kediri,-7.806242,112.180023,ws,Wind speed,202406291200,,10
5002268,Kabupaten Kediri,-7.806242,112.180023,ws,Wind speed,202406291200,,11.5077945
5002268,Kabupaten Kediri,-7.806242,112.180023,ws,Wind speed,202406291200,,18.52
5002268,Kabupaten Kediri,-7.806242,112.180023,ws,Wind speed,202406291200,,5.14444444
5002268,Kabupaten Kediri,-7.806242,112.180023,ws,Wind speed,202406291800,,10
5002268,Kabupaten Kediri,-7.806242,112.180023,ws,Wind speed,202406291800,,11.5077945
5002268,Kabupaten Kediri,-7.806242,112.180023,ws,Wind speed,202406291800,,18.52
5002268,Kabupaten Kediri,-7.806242,112.180023,ws,Wind speed,202406291800,,5.14444444
501288,Kabupaten Madiun,-7.61259,111.64713,hu,Humidity,202406270000,,90
501288,Kabupaten Madiun,-7.61259,111.64713,hu,Humidity,202406270600,,55
501288,Kabupaten Madiun,-7.61259,111.64713,hu,Humidity,202406271200,,80
501288,Kabupaten Madiun,-7.61259,111.64713,hu,Humidity,202406271800,,90
501288,Kabupaten Madiun,-7.61259,111.64713,hu,Humidity,202406280000,,80
501288,Kabupaten Madiun,-7.61259,111.64713,hu,Humidity,202406280600,,55
